ActivitySiteID,ActivityDescription,BookingEndDate,BookingStartTime,MaxBookees,Number Booked,Price (INR)
NBL,Sh`Bam  7.30-8.15pm,2018-06-05,1900-01-01 19:30:00,70,35,999.0
NBL,Sh`Bam  7.30-8.15pm,2018-06-12,1900-01-01 19:30:00,70,35,999.0
NBL,Sh`Bam  7.30-8.15pm,2018-06-19,1900-01-01 19:30:00,70,23,999.0
NBL,Sh`Bam  7.30-8.15pm,2018-06-26,1900-01-01 19:30:00,70,24,999.0
NBL,Sha`Bam  11.00-12.00pm,2018-06-02,1900-01-01 11:00:00,70,15,999.0
NBL,Sha`Bam  11.00-12.00pm,2018-06-09,1900-01-01 11:00:00,70,21,999.0
NBL,Sha`Bam  11.00-12.00pm,2018-06-16,1900-01-01 11:00:00,70,9,999.0
NBL,Sha`Bam  11.00-12.00pm,2018-06-23,1900-01-01 11:00:00,70,13,999.0
NBL,Sha`Bam  11.00-12.00pm,2018-06-30,1900-01-01 11:00:00,70,11,999.0
NBL,Step Aerobics 5.45-6.30pm,2018-06-05,1900-01-01 17:45:00,60,30,1999.0
NBL,Step Aerobics 5.45-6.30pm,2018-06-12,1900-01-01 17:45:00,60,26,1999.0
NBL,Step Aerobics 5.45-6.30pm,2018-06-19,1900-01-01 17:45:00,60,17,1999.0
NBL,Step Aerobics 5.45-6.30pm,2018-06-26,1900-01-01 17:45:00,60,19,1999.0
NBL,Step Aerobics 10-11.00am,2018-06-02,1900-01-01 10:00:00,60,24,1999.0
NBL,Step Aerobics 10-11.00am,2018-06-09,1900-01-01 10:00:00,60,22,1999.0
NBL,Step Aerobics 10-11.00am,2018-06-16,1900-01-01 10:00:00,60,15,1999.0
NBL,Step Aerobics 10-11.00am,2018-06-23,1900-01-01 10:00:00,60,22,1999.0
NBL,Step Aerobics 10-11.00am,2018-06-30,1900-01-01 10:00:00,60,9,1999.0
NBL,Strength&stretch1230-1330,2018-06-06,1900-01-01 12:30:00,60,8,2999.0
NBL,Strength&stretch1230-1330,2018-06-13,1900-01-01 12:30:00,60,6,2999.0
NBL,Strength&stretch1230-1330,2018-06-20,1900-01-01 12:30:00,60,6,2999.0
NBL,Strength&stretch1230-1330,2018-06-27,1900-01-01 12:30:00,60,5,2999.0
NBL,Tai Chi 2.00-3.00pm,2018-06-04,1900-01-01 14:00:00,60,12,3999.0
NBL,Tai Chi 2.00-3.00pm,2018-06-11,1900-01-01 14:00:00,60,20,3999.0
NBL,Tai Chi 2.00-3.00pm,2018-06-18,1900-01-01 14:00:00,60,15,3999.0
NBL,Tai Chi 2.00-3.00pm,2018-06-25,1900-01-01 14:00:00,60,8,3999.0
NBL,Tap Dancing 11.15-12.15pm,2018-06-06,1900-01-01 11:15:00,60,11,1999.0
NBL,Tap Dancing 11.15-12.15pm,2018-06-13,1900-01-01 11:15:00,60,1,1999.0
NBL,Tap Dancing 11.15-12.15pm,2018-06-20,1900-01-01 11:15:00,60,14,1999.0
NBL,Tap Dancing 11.15-12.15pm,2018-06-27,1900-01-01 11:15:00,60,12,1999.0
NBL,Tap Dancing 12-1.30pm,2018-06-04,1900-01-01 12:00:00,60,4,1999.0
NBL,Tap Dancing 12-1.30pm,2018-06-11,1900-01-01 12:00:00,60,12,1999.0
NBL,Tap Dancing 12-1.30pm,2018-06-18,1900-01-01 12:00:00,60,10,1999.0
NBL,Tap Dancing 12-1.30pm,2018-06-25,1900-01-01 12:00:00,60,2,1999.0
NBL,Zumba 9.30-10.30am,2018-06-03,1900-01-01 09:30:00,60,23,1299.0
NBL,Zumba 9.30-10.30am,2018-06-10,1900-01-01 09:30:00,60,23,1299.0
NBL,Zumba 9.30-10.30am,2018-06-17,1900-01-01 09:30:00,60,34,1299.0
NBL,Zumba 9.30-10.30am,2018-06-24,1900-01-01 09:30:00,60,22,1299.0
NBL,Zumba Gold 1.45-2.45pm,2018-06-07,1900-01-01 13:45:00,60,18,1999.0
NBL,Zumba Gold 1.45-2.45pm,2018-06-14,1900-01-01 13:45:00,60,23,1999.0
NBL,Zumba Gold 1.45-2.45pm,2018-06-21,1900-01-01 13:45:00,60,25,1999.0
NBL,Zumba Gold 1.45-2.45pm,2018-06-28,1900-01-01 13:45:00,60,20,1999.0
NBL,Zumba Gold 12.45-1.45pm,2018-06-05,1900-01-01 12:45:00,60,38,1999.0
NBL,Zumba Gold 12.45-1.45pm,2018-06-12,1900-01-01 12:45:00,60,39,1999.0
NBL,Zumba Gold 12.45-1.45pm,2018-06-19,1900-01-01 12:45:00,60,33,1999.0
NBL,Zumba Gold 12.45-1.45pm,2018-06-26,1900-01-01 12:45:00,60,36,1999.0
SBP,20-20-20 9.30-10.30am,2018-06-06,1900-01-01 09:30:00,35,15,499.0
SBP,20-20-20 9.30-10.30am,2018-06-13,1900-01-01 09:30:00,35,20,499.0
SBP,20-20-20 9.30-10.30am,2018-06-20,1900-01-01 09:30:00,35,14,499.0
SBP,20-20-20 9.30-10.30am,2018-06-27,1900-01-01 09:30:00,35,23,499.0
SBP,45min Madness 9.15-10am,2018-06-05,1900-01-01 09:15:00,35,11,1499.0
SBP,45min Madness 9.15-10am,2018-06-12,1900-01-01 09:15:00,35,18,1499.0
SBP,45min Madness 9.15-10am,2018-06-19,1900-01-01 09:15:00,35,17,1499.0
SBP,45min Madness 9.15-10am,2018-06-26,1900-01-01 09:15:00,35,15,1499.0
SBP,Abs Blast 7.45-8.15am,2018-06-05,1900-01-01 07:45:00,20,1,999.0
SBP,Abs Blast 7.45-8.15am,2018-06-12,1900-01-01 07:45:00,20,2,999.0
SBP,Abs Blast 7.45-8.15am,2018-06-19,1900-01-01 07:45:00,20,1,999.0
SBP,Abs Blast 7.45-8.15am,2018-06-26,1900-01-01 07:45:00,20,1,999.0
SBP,Aqua Babies 9.30-10.00am,2018-06-01,1900-01-01 09:30:00,10,6,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-06-08,1900-01-01 09:30:00,10,7,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-06-15,1900-01-01 09:30:00,10,8,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-06-22,1900-01-01 09:30:00,10,5,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-06-29,1900-01-01 09:30:00,10,10,1499.0
SBP,Aqua Babies 12 -12.30am,2018-06-04,1900-01-01 12:00:00,10,8,1499.0
SBP,Aqua Babies 12 -12.30am,2018-06-11,1900-01-01 12:00:00,10,5,1499.0
SBP,Aqua Babies 12 -12.30am,2018-06-18,1900-01-01 12:00:00,10,10,1499.0
SBP,Aqua Babies 12 -12.30am,2018-06-25,1900-01-01 12:00:00,10,6,1499.0
SBP,Aqua Fit 3.00-3.50pm,2018-06-05,1900-01-01 15:00:00,35,20,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-06-12,1900-01-01 15:00:00,35,21,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-06-19,1900-01-01 15:00:00,35,20,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-06-26,1900-01-01 15:00:00,35,23,999.0
SBP,Aqua Fit 11.15-12.00,2018-06-04,1900-01-01 11:15:00,35,32,999.0
SBP,Aqua Fit 11.15-12.00,2018-06-11,1900-01-01 11:15:00,35,34,999.0
SBP,Aqua Fit 11.15-12.00,2018-06-18,1900-01-01 11:15:00,35,35,999.0
SBP,Aqua Fit 11.15-12.00,2018-06-25,1900-01-01 11:15:00,35,35,999.0
SBP,Aqua Tots 9.00-9.30am,2018-06-01,1900-01-01 09:00:00,10,4,999.0
SBP,Aqua Tots 9.00-9.30am,2018-06-08,1900-01-01 09:00:00,10,6,999.0
SBP,Aqua Tots 9.00-9.30am,2018-06-15,1900-01-01 09:00:00,10,4,999.0
SBP,Aqua Tots 9.00-9.30am,2018-06-22,1900-01-01 09:00:00,10,2,999.0
SBP,Aqua Tots 9.00-9.30am,2018-06-29,1900-01-01 09:00:00,10,2,999.0
SBP,Aqua Tots 10.00-10.30am,2018-06-01,1900-01-01 10:00:00,10,4,999.0
SBP,Aqua Tots 10.00-10.30am,2018-06-08,1900-01-01 10:00:00,10,7,999.0
SBP,Aqua Tots 10.00-10.30am,2018-06-15,1900-01-01 10:00:00,10,8,999.0
SBP,Aqua Tots 10.00-10.30am,2018-06-22,1900-01-01 10:00:00,10,7,999.0
SBP,Aqua Tots 10.00-10.30am,2018-06-29,1900-01-01 10:00:00,10,6,999.0
SBP,Aqua Tots & Babies 10.30-,2018-06-01,1900-01-01 10:30:00,10,8,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-06-08,1900-01-01 10:30:00,10,5,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-06-15,1900-01-01 10:30:00,10,9,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-06-22,1900-01-01 10:30:00,10,8,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-06-29,1900-01-01 10:30:00,10,10,1499.0
SBP,Aquababies/tots 12-12.30,2018-06-06,1900-01-01 12:00:00,10,7,1499.0
SBP,Aquababies/tots 12-12.30,2018-06-13,1900-01-01 12:00:00,10,8,1499.0
SBP,Aquababies/tots 12-12.30,2018-06-20,1900-01-01 12:00:00,10,10,1499.0
SBP,Aquababies/tots 12-12.30,2018-06-27,1900-01-01 12:00:00,10,4,1499.0
SBP,Aquafit 6.00-7.00pm,2018-06-06,1900-01-01 18:00:00,35,32,999.0
SBP,Aquafit 6.00-7.00pm,2018-06-13,1900-01-01 18:00:00,35,31,999.0
SBP,Aquafit 6.00-7.00pm,2018-06-20,1900-01-01 18:00:00,35,35,999.0
SBP,Aquafit 6.00-7.00pm,2018-06-27,1900-01-01 18:00:00,35,33,999.0
SBP,Aquafit  7.00-8.00pm,2018-06-01,1900-01-01 19:00:00,35,34,999.0
SBP,Aquafit  7.00-8.00pm,2018-06-08,1900-01-01 19:00:00,35,33,999.0
SBP,Aquafit  7.00-8.00pm,2018-06-15,1900-01-01 19:00:00,35,29,999.0
SBP,Aquafit  7.00-8.00pm,2018-06-22,1900-01-01 19:00:00,35,25,999.0
SBP,Aquafit  7.00-8.00pm,2018-06-29,1900-01-01 19:00:00,35,33,999.0
SBP,Aquafit 7.00-8.00pm,2018-06-04,1900-01-01 19:00:00,35,29,999.0
SBP,Aquafit 7.00-8.00pm,2018-06-11,1900-01-01 19:00:00,35,34,999.0
SBP,Aquafit 7.00-8.00pm,2018-06-18,1900-01-01 19:00:00,35,30,999.0
SBP,Aquafit 7.00-8.00pm,2018-06-25,1900-01-01 19:00:00,35,34,999.0
SBP,Aquatots 12.30- 13.00pm,2018-06-04,1900-01-01 12:30:00,10,2,999.0
SBP,Aquatots 12.30- 13.00pm,2018-06-11,1900-01-01 12:30:00,10,3,999.0
SBP,Aquatots 12.30- 13.00pm,2018-06-18,1900-01-01 12:30:00,10,4,999.0
SBP,Aquatots 12.30- 13.00pm,2018-06-25,1900-01-01 12:30:00,10,1,999.0
SBP,Ballroom Dance 2.30-3.30,2018-06-08,1900-01-01 14:30:00,35,9,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-06-15,1900-01-01 14:30:00,35,12,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-06-22,1900-01-01 14:30:00,35,6,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-06-29,1900-01-01 14:30:00,35,6,2999.0
SBP,Better Living Team 2pm,2018-06-11,1900-01-01 14:00:00,25,21,1499.0
SBP,Better Living Team 2pm,2018-06-18,1900-01-01 14:00:00,25,9,1499.0
SBP,Better Living Team 2pm,2018-06-25,1900-01-01 14:00:00,25,14,1499.0
SBP,Body Balan 11.30-12.30pm,2018-06-03,1900-01-01 11:30:00,35,20,2499.0
SBP,Body Balan 11.30-12.30pm,2018-06-10,1900-01-01 11:30:00,35,13,2499.0
SBP,Body Balan 11.30-12.30pm,2018-06-17,1900-01-01 11:30:00,35,10,2499.0
SBP,Body Balan 11.30-12.30pm,2018-06-24,1900-01-01 11:30:00,35,7,2499.0
SBP,Body Balance 7pm-8pm,2018-06-06,1900-01-01 19:00:00,35,35,2499.0
SBP,Body Balance 7pm-8pm,2018-06-13,1900-01-01 19:00:00,35,27,2499.0
SBP,Body Balance 7pm-8pm,2018-06-20,1900-01-01 19:00:00,35,32,2499.0
SBP,Body Balance 7pm-8pm,2018-06-27,1900-01-01 19:00:00,35,19,2499.0
SBP,Body Balance 11-12pm,2018-06-05,1900-01-01 11:00:00,35,11,2499.0
SBP,Body Balance 11-12pm,2018-06-07,1900-01-01 11:00:00,35,12,2499.0
SBP,Body Balance 11-12pm,2018-06-08,1900-01-01 11:00:00,35,14,2499.0
SBP,Body Balance 11-12pm,2018-06-12,1900-01-01 11:00:00,35,16,2499.0
SBP,Body Balance 11-12pm,2018-06-14,1900-01-01 11:00:00,35,15,2499.0
SBP,Body Balance 11-12pm,2018-06-15,1900-01-01 11:00:00,35,15,2499.0
SBP,Body Balance 11-12pm,2018-06-19,1900-01-01 11:00:00,35,14,2499.0
SBP,Body Balance 11-12pm,2018-06-21,1900-01-01 11:00:00,35,16,2499.0
SBP,Body Balance 11-12pm,2018-06-22,1900-01-01 11:00:00,35,11,2499.0
SBP,Body Balance 11-12pm,2018-06-26,1900-01-01 11:00:00,35,14,2499.0
SBP,Body Balance 11-12pm,2018-06-28,1900-01-01 11:00:00,35,13,2499.0
SBP,Body Balance 11-12pm,2018-06-29,1900-01-01 11:00:00,35,9,2499.0
SBP,Body Balance 11.30-12.30,2018-06-02,1900-01-01 11:30:00,30,17,2499.0
SBP,Body Balance 11.30-12.30,2018-06-09,1900-01-01 11:30:00,30,16,2499.0
SBP,Body Balance 11.30-12.30,2018-06-16,1900-01-01 11:30:00,30,17,2499.0
SBP,Body Balance 11.30-12.30,2018-06-23,1900-01-01 11:30:00,30,14,2499.0
SBP,Body Balance 11.30-12.30,2018-06-30,1900-01-01 11:30:00,30,12,2499.0
SBP,Body Balance 12.30-1.30pm,2018-06-04,1900-01-01 12:30:00,35,4,2499.0
SBP,Body Balance 12.30-1.30pm,2018-06-11,1900-01-01 12:30:00,35,6,2499.0
SBP,Body Balance 12.30-1.30pm,2018-06-18,1900-01-01 12:30:00,35,9,2499.0
SBP,Body Balance 12.30-1.30pm,2018-06-25,1900-01-01 12:30:00,35,12,2499.0
SBP,Body Combat   5.00-6.00pm,2018-06-04,1900-01-01 17:00:00,35,11,1499.0
SBP,Body Combat   5.00-6.00pm,2018-06-11,1900-01-01 17:00:00,35,14,1499.0
SBP,Body Combat   5.00-6.00pm,2018-06-18,1900-01-01 17:00:00,35,20,1499.0
SBP,Body Combat   5.00-6.00pm,2018-06-25,1900-01-01 17:00:00,35,17,1499.0
SBP,Body Combat 5.00-6.00pm,2018-06-06,1900-01-01 17:00:00,35,30,1499.0
SBP,Body Combat 5.00-6.00pm,2018-06-13,1900-01-01 17:00:00,35,23,1499.0
SBP,Body Combat 5.00-6.00pm,2018-06-20,1900-01-01 17:00:00,35,29,1499.0
SBP,Body Combat 5.00-6.00pm,2018-06-27,1900-01-01 17:00:00,35,28,1499.0
SBP,Body Combat 6-7.00pm,2018-06-01,1900-01-01 18:00:00,35,29,1499.0
SBP,Body Combat 6-7.00pm,2018-06-08,1900-01-01 18:00:00,35,34,1499.0
SBP,Body Combat 6-7.00pm,2018-06-22,1900-01-01 18:00:00,35,27,1499.0
SBP,Body Combat 6-7.00pm,2018-06-29,1900-01-01 18:00:00,35,26,1499.0
SBP,Body Combat 7.00-8.00pm,2018-06-04,1900-01-01 19:00:00,40,38,1499.0
SBP,Body Combat 7.00-8.00pm,2018-06-05,1900-01-01 19:00:00,35,34,1499.0
SBP,Body Combat 7.00-8.00pm,2018-06-11,1900-01-01 19:00:00,40,31,1499.0
SBP,Body Combat 7.00-8.00pm,2018-06-12,1900-01-01 19:00:00,35,25,1499.0
SBP,Body Combat 7.00-8.00pm,2018-06-18,1900-01-01 19:00:00,40,37,1499.0
SBP,Body Combat 7.00-8.00pm,2018-06-19,1900-01-01 19:00:00,35,30,1499.0
SBP,Body Combat 7.00-8.00pm,2018-06-25,1900-01-01 19:00:00,40,29,1499.0
SBP,Body Combat 7.00-8.00pm,2018-06-26,1900-01-01 19:00:00,35,26,1499.0
SBP,Body Combat 9.15-10.15am,2018-06-03,1900-01-01 09:15:00,35,34,1499.0
SBP,Body Combat 9.15-10.15am,2018-06-10,1900-01-01 09:15:00,35,29,1499.0
SBP,Body Combat 9.15-10.15am,2018-06-17,1900-01-01 09:15:00,35,33,1499.0
SBP,Body Combat 9.15-10.15am,2018-06-24,1900-01-01 09:15:00,35,33,1499.0
SBP,Body Combat 10.00-11.00am,2018-06-07,1900-01-01 10:00:00,40,20,1499.0
SBP,Body Combat 10.00-11.00am,2018-06-14,1900-01-01 10:00:00,40,31,1499.0
SBP,Body Combat 10.00-11.00am,2018-06-21,1900-01-01 10:00:00,40,26,1499.0
SBP,Body Combat 10.00-11.00am,2018-06-28,1900-01-01 10:00:00,40,23,1499.0
SBP,Body Combat 10.30-11.30,2018-06-02,1900-01-01 10:30:00,35,30,1499.0
SBP,Body Combat 10.30-11.30,2018-06-09,1900-01-01 10:30:00,35,29,1499.0
SBP,Body Combat 10.30-11.30,2018-06-16,1900-01-01 10:30:00,35,30,1499.0
SBP,Body Combat 10.30-11.30,2018-06-23,1900-01-01 10:30:00,35,24,1499.0
SBP,Body Combat 10.30-11.30,2018-06-30,1900-01-01 10:30:00,35,26,1499.0
SBP,Body Combat 11.30-12.30pm,2018-06-04,1900-01-01 11:30:00,35,13,1499.0
SBP,Body Combat 11.30-12.30pm,2018-06-11,1900-01-01 11:30:00,35,15,1499.0
SBP,Body Combat 11.30-12.30pm,2018-06-18,1900-01-01 11:30:00,35,16,1499.0
SBP,Body Combat 11.30-12.30pm,2018-06-25,1900-01-01 11:30:00,35,12,1499.0
SBP,Body Con 10.30-11.30am,2018-06-03,1900-01-01 10:30:00,40,28,1299.0
SBP,Body Con 10.30-11.30am,2018-06-04,1900-01-01 10:30:00,35,17,1299.0
SBP,Body Con 10.30-11.30am,2018-06-10,1900-01-01 10:30:00,40,29,1299.0
SBP,Body Con 10.30-11.30am,2018-06-11,1900-01-01 10:30:00,35,26,1299.0
SBP,Body Con 10.30-11.30am,2018-06-17,1900-01-01 10:30:00,40,24,1299.0
SBP,Body Con 10.30-11.30am,2018-06-18,1900-01-01 10:30:00,35,26,1299.0
SBP,Body Con 10.30-11.30am,2018-06-24,1900-01-01 10:30:00,40,20,1299.0
SBP,Body Con 10.30-11.30am,2018-06-25,1900-01-01 10:30:00,35,18,1299.0
SBP,Body Cond 5.00-6.00pm,2018-06-05,1900-01-01 17:00:00,35,22,1299.0
SBP,Body Cond 5.00-6.00pm,2018-06-12,1900-01-01 17:00:00,35,31,1299.0
SBP,Body Cond 5.00-6.00pm,2018-06-19,1900-01-01 17:00:00,35,23,1299.0
SBP,Body Cond 5.00-6.00pm,2018-06-26,1900-01-01 17:00:00,35,24,1299.0
SBP,Body Cond 10-11am,2018-06-01,1900-01-01 10:00:00,35,11,1299.0
SBP,Body Cond 10-11am,2018-06-08,1900-01-01 10:00:00,35,27,1299.0
SBP,Body Cond 10-11am,2018-06-15,1900-01-01 10:00:00,35,23,1299.0
SBP,Body Cond 10-11am,2018-06-22,1900-01-01 10:00:00,35,17,1299.0
SBP,Body Cond 10-11am,2018-06-29,1900-01-01 10:00:00,35,18,1299.0
SBP,Body Cond 10.30-11.30am,2018-06-06,1900-01-01 10:30:00,35,23,1299.0
SBP,Body Cond 10.30-11.30am,2018-06-13,1900-01-01 10:30:00,35,22,1299.0
SBP,Body Cond 10.30-11.30am,2018-06-20,1900-01-01 10:30:00,35,18,1299.0
SBP,Body Cond 10.30-11.30am,2018-06-27,1900-01-01 10:30:00,35,27,1299.0
SBP,Body Conditioning 8-9pm,2018-06-04,1900-01-01 20:00:00,35,19,1299.0
SBP,Body Conditioning 8-9pm,2018-06-11,1900-01-01 20:00:00,35,13,1299.0
SBP,Body Conditioning 8-9pm,2018-06-18,1900-01-01 20:00:00,35,20,1299.0
SBP,Body Conditioning 8-9pm,2018-06-25,1900-01-01 20:00:00,35,11,1299.0
SBP,Circuits 7 -7.45 Am,2018-06-05,1900-01-01 07:00:00,20,14,2999.0
SBP,Circuits 7 -7.45 Am,2018-06-12,1900-01-01 07:00:00,20,10,2999.0
SBP,Circuits 7 -7.45 Am,2018-06-19,1900-01-01 07:00:00,20,10,2999.0
SBP,Circuits 7 -7.45 Am,2018-06-26,1900-01-01 07:00:00,20,11,2999.0
SBP,Ex Better Living Team,2018-06-27,1900-01-01 14:00:00,30,1,1499.0
SBP,Family Bootcamp 4-4.45pm,2018-06-06,1900-01-01 16:00:00,30,2,3999.0
SBP,Family Bootcamp 4-4.45pm,2018-06-20,1900-01-01 16:00:00,30,1,3999.0
SBP,Family Bootcamp 4-4.45pm,2018-06-27,1900-01-01 16:00:00,30,4,3999.0
SBP,Fusion   6.00-7.00pm,2018-06-06,1900-01-01 18:00:00,40,30,999.0
SBP,Fusion   6.00-7.00pm,2018-06-13,1900-01-01 18:00:00,40,23,999.0
SBP,Fusion   6.00-7.00pm,2018-06-20,1900-01-01 18:00:00,40,23,999.0
SBP,Fusion   6.00-7.00pm,2018-06-27,1900-01-01 18:00:00,40,20,999.0
SBP,H.I.I.T 9.30-10.30am,2018-06-04,1900-01-01 09:30:00,35,11,2499.0
SBP,H.I.I.T 9.30-10.30am,2018-06-11,1900-01-01 09:30:00,35,16,2499.0
SBP,H.I.I.T 9.30-10.30am,2018-06-18,1900-01-01 09:30:00,35,13,2499.0
SBP,H.I.I.T 9.30-10.30am,2018-06-25,1900-01-01 09:30:00,35,11,2499.0
SBP,H.I.I.T.  5.00-6.00pm,2018-06-01,1900-01-01 17:00:00,30,5,2499.0
SBP,H.I.I.T.  5.00-6.00pm,2018-06-08,1900-01-01 17:00:00,30,7,2499.0
SBP,H.I.I.T.  5.00-6.00pm,2018-06-22,1900-01-01 17:00:00,30,6,2499.0
SBP,H.I.I.T.  5.00-6.00pm,2018-06-29,1900-01-01 17:00:00,30,8,2499.0
SBP,Hatton A B C 6-7.00pm,2018-06-05,1900-01-01 18:00:00,30,17,1999.0
SBP,Hatton A B C 6-7.00pm,2018-06-12,1900-01-01 18:00:00,30,18,1999.0
SBP,Hatton A B C 6-7.00pm,2018-06-19,1900-01-01 18:00:00,30,23,1999.0
SBP,Hatton A B C 6-7.00pm,2018-06-26,1900-01-01 18:00:00,30,21,1999.0
SBP,Hatton A B C 7-8am,2018-06-07,1900-01-01 07:30:00,20,5,1999.0
SBP,Hatton A B C 7-8am,2018-06-14,1900-01-01 07:30:00,20,7,1999.0
SBP,Hatton A B C 7-8am,2018-06-21,1900-01-01 07:30:00,20,9,1999.0
SBP,Hatton A B C 7-8am,2018-06-28,1900-01-01 07:30:00,20,8,1999.0
SBP,Hiit Circuit 9.30 - 10.30,2018-06-02,1900-01-01 09:30:00,25,8,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-06-09,1900-01-01 09:30:00,25,18,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-06-16,1900-01-01 09:30:00,25,13,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-06-23,1900-01-01 09:30:00,25,17,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-06-30,1900-01-01 09:30:00,25,12,2499.0
SBP,Insanity 5:00-6:00pm,2018-06-07,1900-01-01 17:00:00,35,10,3999.0
SBP,Insanity 5:00-6:00pm,2018-06-14,1900-01-01 17:00:00,35,9,3999.0
SBP,Insanity 5:00-6:00pm,2018-06-21,1900-01-01 17:00:00,35,5,3999.0
SBP,Insanity 5:00-6:00pm,2018-06-28,1900-01-01 17:00:00,35,5,3999.0
SBP,Jun Induction 12.30,2018-06-02,1900-01-01 12:30:00,4,1,1999.0
SBP,Jun Induction 12.30,2018-06-09,1900-01-01 12:30:00,4,1,1999.0
SBP,Jun Induction 12.30,2018-06-16,1900-01-01 12:30:00,4,4,1999.0
SBP,Junior Gym 3.30-5.00pm,2018-06-07,1900-01-01 15:30:00,10,2,2999.0
SBP,Junior Gym 3.30-5.00pm,2018-06-08,1900-01-01 15:30:00,10,1,2999.0
SBP,Junior Gym 3.30-5.00pm,2018-06-21,1900-01-01 15:30:00,10,2,2999.0
SBP,Legs Bums Tums 10-11am,2018-06-05,1900-01-01 10:00:00,35,21,1999.0
SBP,Legs Bums Tums 10-11am,2018-06-12,1900-01-01 10:00:00,35,21,1999.0
SBP,Legs Bums Tums 10-11am,2018-06-19,1900-01-01 10:00:00,35,15,1999.0
SBP,Legs Bums Tums 10-11am,2018-06-26,1900-01-01 10:00:00,35,24,1999.0
SBP,Line Dancing 1.30-2.30pm,2018-06-01,1900-01-01 13:30:00,35,4,1499.0
SBP,Line Dancing 1.30-2.30pm,2018-06-08,1900-01-01 13:30:00,35,9,1499.0
SBP,Line Dancing 1.30-2.30pm,2018-06-15,1900-01-01 13:30:00,35,8,1499.0
SBP,Line Dancing 1.30-2.30pm,2018-06-22,1900-01-01 13:30:00,35,9,1499.0
SBP,Line Dancing 1.30-2.30pm,2018-06-29,1900-01-01 13:30:00,35,5,1499.0
SBP,M M A Cond 8.30-9.30am,2018-06-02,1900-01-01 08:30:00,20,10,3999.0
SBP,M M A Cond 8.30-9.30am,2018-06-09,1900-01-01 08:30:00,20,14,3999.0
SBP,M M A Cond 8.30-9.30am,2018-06-16,1900-01-01 08:30:00,20,7,3999.0
SBP,M M A Cond 8.30-9.30am,2018-06-23,1900-01-01 08:30:00,20,12,3999.0
SBP,M M A Cond 8.30-9.30am,2018-06-30,1900-01-01 08:30:00,20,6,3999.0
SBP,Metafit 4.30-5.00pm,2018-06-07,1900-01-01 16:30:00,35,10,1999.0
SBP,Metafit 4.30-5.00pm,2018-06-14,1900-01-01 16:30:00,35,5,1999.0
SBP,Metafit 4.30-5.00pm,2018-06-21,1900-01-01 16:30:00,35,4,1999.0
SBP,Metafit 4.30-5.00pm,2018-06-28,1900-01-01 16:30:00,35,5,1999.0
SBP,Pilates 8.00pm-9.00pm,2018-06-05,1900-01-01 20:00:00,35,21,2999.0
SBP,Pilates 8.00pm-9.00pm,2018-06-12,1900-01-01 20:00:00,35,28,2999.0
SBP,Pilates 8.00pm-9.00pm,2018-06-19,1900-01-01 20:00:00,35,33,2999.0
SBP,Pilates 8.00pm-9.00pm,2018-06-26,1900-01-01 20:00:00,35,26,2999.0
SBP,Pure Stretch 8-9pm,2018-06-06,1900-01-01 20:00:00,35,17,999.0
SBP,Pure Stretch 8-9pm,2018-06-13,1900-01-01 20:00:00,35,19,999.0
SBP,Pure Stretch 8-9pm,2018-06-20,1900-01-01 20:00:00,35,25,999.0
SBP,Pure Stretch 8-9pm,2018-06-27,1900-01-01 20:00:00,35,14,999.0
SBP,Pure Stretch 12.00-1.00pm,2018-06-07,1900-01-01 12:00:00,35,14,999.0
SBP,Pure Stretch 12.00-1.00pm,2018-06-14,1900-01-01 12:00:00,35,14,999.0
SBP,Pure Stretch 12.00-1.00pm,2018-06-21,1900-01-01 12:00:00,35,12,999.0
SBP,Pure Stretch 12.00-1.00pm,2018-06-28,1900-01-01 12:00:00,35,9,999.0
SBP,Step Zumba 6.00-7.00pm,2018-06-07,1900-01-01 18:00:00,30,18,1999.0
SBP,Step Zumba 6.00-7.00pm,2018-06-14,1900-01-01 18:00:00,30,10,1999.0
SBP,Step Zumba 6.00-7.00pm,2018-06-21,1900-01-01 18:00:00,30,16,1999.0
SBP,Step Zumba 6.00-7.00pm,2018-06-28,1900-01-01 18:00:00,30,6,1999.0
SBP,Stretch 6pm -7pm,2018-06-04,1900-01-01 18:00:00,35,25,999.0
SBP,Stretch 6pm -7pm,2018-06-11,1900-01-01 18:00:00,35,18,999.0
